amount,description,event,goal,id,name,run
6199.46,,agdq2012,(None),1845,best final fantasy game,final fantasy vii part 1
1239.90,,agdq2012,(None),2071,ff6,final fantasy vii part 1
1110.00,,agdq2012,(None),2088,none,final fantasy vii part 1
545.71,,agdq2012,(None),2074,ff9,final fantasy vii part 1
490.55,,agdq2012,(None),2070,ff5,final fantasy vii part 1
484.69,,agdq2012,(None),2072,ff7,final fantasy vii part 1
329.95,,agdq2012,(None),2095,tactics,final fantasy vii part 1
219.00,,agdq2012,(None),2073,ff8,final fantasy vii part 1
204.57,,agdq2012,(None),2086,mystic quest,final fantasy vii part 1
156.20,,agdq2012,(None),2068,ff4,final fantasy vii part 1
125.00,,agdq2012,(None),2090,quest 64,final fantasy vii part 1
120.00,,agdq2012,(None),2063,ff13,final fantasy vii part 1
112.00,,agdq2012,(None),2077,ffx,final fantasy vii part 1
110.00,,agdq2012,(None),2078,ffx2,final fantasy vii part 1
100.00,,agdq2012,(None),2061,ff11,final fantasy vii part 1
61.00,,agdq2012,(None),2053,crystal chronicles,final fantasy vii part 1
57.50,,agdq2012,(None),2080,golden sun,final fantasy vii part 1
50.00,,agdq2012,(None),2062,ff12,final fantasy vii part 1
50.00,,agdq2012,(None),2069,ff4 ds,final fantasy vii part 1
50.00,,agdq2012,(None),2079,fluttershy,final fantasy vii part 1
50.00,,agdq2012,(None),2091,rainbow dash,final fantasy vii part 1
45.00,,agdq2012,(None),2054,dirge of cerberus,final fantasy vii part 1
40.00,,agdq2012,(None),2046,all,final fantasy vii part 1
32.50,,agdq2012,(None),2076,ffta,final fantasy vii part 1
31.89,,agdq2012,(None),2060,ff1,final fantasy vii part 1
30.00,,agdq2012,(None),2047,blitzball,final fantasy vii part 1
30.00,,agdq2012,(None),2058,earthbound,final fantasy vii part 1
30.00,,agdq2012,(None),2081,half-life,final fantasy vii part 1
25.00,,agdq2012,(None),2089,phantasy star 4,final fantasy vii part 1
25.00,,agdq2012,(None),2096,the final fantasy legend,final fantasy vii part 1
21.00,,agdq2012,(None),2094,spirits within,final fantasy vii part 1
20.00,,agdq2012,(None),2045,1994 anime,final fantasy vii part 1
20.00,,agdq2012,(None),2050,chocobo world,final fantasy vii part 1
20.00,,agdq2012,(None),2067,ff3,final fantasy vii part 1
20.00,,agdq2012,(None),2082,kingdom hearts,final fantasy vii part 1
15.00,,agdq2012,(None),2055,dissidia,final fantasy vii part 1
15.00,,agdq2012,(None),2057,drew carey show,final fantasy vii part 1
15.00,,agdq2012,(None),2065,ff14,final fantasy vii part 1
10.00,,agdq2012,(None),2051,chocobo_dungeon,final fantasy vii part 1
10.00,,agdq2012,(None),2059,ehrgeiz,final fantasy vii part 1
10.00,,agdq2012,(None),2075,ff:cc:my life as a king,final fantasy vii part 1
10.00,,agdq2012,(None),2083,lagoon,final fantasy vii part 1
10.00,,agdq2012,(None),2085,lufia 2,final fantasy vii part 1
6.00,,agdq2012,(None),2049,chocobo racing,final fantasy vii part 1
6.00,,agdq2012,(None),2066,ff2,final fantasy vii part 1
5.00,,agdq2012,(None),2048,charles barkley: shut up and jam,final fantasy vii part 1
5.00,,agdq2012,(None),2052,chrono trigger,final fantasy vii part 1
5.00,,agdq2012,(None),2056,dissidia 012,final fantasy vii part 1
5.00,,agdq2012,(None),2064,ff13-2,final fantasy vii part 1
5.00,,agdq2012,(None),2084,legend of dragoon,final fantasy vii part 1
5.00,,agdq2012,(None),2092,shaq fu,final fantasy vii part 1
5.00,,agdq2012,(None),2093,smk,final fantasy vii part 1
1.00,,agdq2012,(None),2087,neskamikaze,final fantasy vii part 1
175.00,,agdq2012,150.00,1779,bonus stars ($50 per),super mario galaxy
918.09,,agdq2012,(None),1831,cait sith name,final fantasy vii part 1
283.50,,agdq2012,(None),1986,esports,final fantasy vii part 1
225.00,,agdq2012,(None),1994,theyetee,final fantasy vii part 1
120.00,,agdq2012,(None),1990,lolcat,final fantasy vii part 1
100.01,,agdq2012,(None),1992,snacky,final fantasy vii part 1
100.00,,agdq2012,(None),1989,jigglypuf,final fantasy vii part 1
50.00,,agdq2012,(None),1988,jangofett,final fantasy vii part 1
19.58,,agdq2012,(None),1987,flicky,final fantasy vii part 1
10.00,,agdq2012,(None),1991,poxnor,final fantasy vii part 1
10.00,,agdq2012,(None),1993,testper,final fantasy vii part 1
1004.76,,agdq2012,(None),1814,cid name,final fantasy vii part 1
448.27,,agdq2012,(None),1923,earlgrey,final fantasy vii part 1
378.14,,agdq2012,(None),1925,pinkiepie,final fantasy vii part 1
133.35,,agdq2012,(None),1924,notapony,final fantasy vii part 1
20.00,,agdq2012,(None),1922,(asciichar)tea,final fantasy vii part 1
15.00,,agdq2012,(None),1927,the old man,final fantasy vii part 1
10.00,,agdq2012,(None),1926,rarity,final fantasy vii part 1
644.35,,agdq2012,(None),1806,cloud name,final fantasy vii part 1
300.00,,agdq2012,(None),1876,arthur,final fantasy vii part 1
145.00,,agdq2012,(None),1881,ranecloud,final fantasy vii part 1
120.00,,agdq2012,(None),1880,rane,final fantasy vii part 1
53.35,,agdq2012,(None),1882,waahh,final fantasy vii part 1
10.00,,agdq2012,(None),1877,clod,final fantasy vii part 1
10.00,,agdq2012,(None),1878,goober,final fantasy vii part 1
6.00,,agdq2012,(None),1879,kefka,final fantasy vii part 1
105.00,,agdq2012,100.00,1756,comix zone,final fantasy vii part 2
55.00,,agdq2012,(None),1864,contra low% vs any% coop with hurblat,contra
50.00,,agdq2012,(None),2171,any% coop with hurblat,contra
5.00,,agdq2012,(None),2172,low%,contra
171.00,,agdq2012,(None),1824,demon souls character name (16 character limit),demon's souls
56.00,,agdq2012,(None),1960,kickpuncher,demon's souls
50.00,,agdq2012,(None),1961,nevermore,demon's souls
50.00,,agdq2012,(None),1962,pikapikapikapoop,demon's souls
10.00,,agdq2012,(None),1959,cocktail,demon's souls
5.00,,agdq2012,(None),1963,slipomatic,demon's souls
112.01,,agdq2012,(None),1851,dog name,earthbound
62.01,,agdq2012,(None),2122,lunk,earthbound
30.00,,agdq2012,(None),2121,cat,earthbound
20.00,,agdq2012,(None),2120,boney,earthbound
465.00,,agdq2012,(None),1848,earthbound player name,earthbound
205.00,,agdq2012,(None),2105,davis,earthbound
200.00,,agdq2012,(None),2108,starbucks cares,earthbound
50.00,,agdq2012,(None),2107,lucas,earthbound
10.00,,agdq2012,(None),2106,hope,earthbound
225.00,,agdq2012,200.00,1765,eat pizza while playing,super monkey ball
90.69,,agdq2012,(None),1820,favorite food name,earthbound
50.00,,agdq2012,(None),1942,bacon,earthbound
35.69,,agdq2012,(None),1943,cancer,earthbound
5.00,,agdq2012,(None),1944,chikin,earthbound
496.21,,agdq2012,(None),1849,favorite thing name,earthbound
219.12,,agdq2012,(None),2114,potato,earthbound
185.00,,agdq2012,(None),2115,sda,earthbound
22.00,,agdq2012,(None),2113,legos (all caps),earthbound
20.00,,agdq2012,(None),2116,sdt5k (all caps),earthbound
15.00,,agdq2012,(None),2117,tas (all caps),earthbound
10.66,,agdq2012,(None),2111,fart,earthbound
10.00,,agdq2012,(None),2109,crow,earthbound
7.77,,agdq2012,(None),2112,lamp,earthbound
6.66,,agdq2012,(None),2110,duck,earthbound
72.00,,agdq2012,(None),1847,final attack,final fantasy vii part 2
55.00,,agdq2012,(None),2104,omnislash,final fantasy vii part 2
17.00,,agdq2012,(None),2103,counter-hit,final fantasy vii part 2
950.00,,agdq2012,(None),1813,gb zelda file name (5 character limit),zelda: oracle of seasons/link's awakening dx
555.00,,agdq2012,(None),1921,tlrlhs,zelda: oracle of seasons/link's awakening dx
340.00,,agdq2012,(None),1920,lunk,zelda: oracle of seasons/link's awakening dx
30.00,,agdq2012,(None),1919,dude,zelda: oracle of seasons/link's awakening dx
25.00,,agdq2012,(None),1918,arvar,zelda: oracle of seasons/link's awakening dx
50.00,,agdq2012,50.00,1802,get flip potion,prince of persia
330.00,,agdq2012,(None),1832,gold saucer date,final fantasy vii part 1
222.00,,agdq2012,(None),1996,barret,final fantasy vii part 1
108.00,,agdq2012,(None),1997,tifa,final fantasy vii part 1
0.00,,agdq2012,(None),1995,aeris,final fantasy vii part 1
10.00,,agdq2012,300.00,1759,gold saucer mini game,final fantasy vii part 1
238.95,,agdq2012,(None),1853,jeff name,earthbound
200.00,,agdq2012,(None),2125,dfish,earthbound
30.00,,agdq2012,(None),2126,duster,earthbound
8.95,,agdq2012,(None),2127,guam,earthbound
0.00,,agdq2012,300.00,1792,kill the lady,demon's souls
583.10,,agdq2012,(None),1833,majora file name (8 character limit),zelda: majora's mask
305.02,,agdq2012,(None),2001,lunk,zelda: majora's mask
135.08,,agdq2012,(None),2002,skullkid,zelda: majora's mask
105.00,,agdq2012,(None),2000,bob ross,zelda: majora's mask
25.00,,agdq2012,(None),1998,895,zelda: majora's mask
13.00,,agdq2012,(None),1999,ben,zelda: majora's mask
537.00,,agdq2012,250.00,1788,master levels,super monkey ball
566.00,,agdq2012,(None),1837,metal slug 3 character,metal slug 3
300.00,,agdq2012,(None),2012,eri,metal slug 3
245.00,,agdq2012,(None),2014,marco,metal slug 3
21.00,,agdq2012,(None),2013,fio,metal slug 3
0.00,,agdq2012,(None),2015,tarma,metal slug 3
305.00,,agdq2012,(None),1829,metal slug x character,metal slug x
305.00,,agdq2012,(None),1978,fio,metal slug x
0.00,,agdq2012,(None),1977,eri,metal slug x
0.00,,agdq2012,(None),1979,marco,metal slug x
0.00,,agdq2012,(None),1980,tarma,metal slug x
85.77,,agdq2012,(None),1858,mvp,magicka
46.00,,agdq2012,(None),2150,romscout,magicka
20.00,,agdq2012,(None),2148,lag.com,magicka
18.77,,agdq2012,(None),2149,moooh,magicka
1.00,,agdq2012,(None),2152,twitch tv,magicka
0.00,,agdq2012,(None),2147,fireball,magicka
0.00,,agdq2012,(None),2151,shadowwraith,magicka
337.34,,agdq2012,2000.00,1751,naegleria head shaving,final fantasy vii part 2
130.00,,agdq2012,1000.00,1776,neskamikaze shirtless,tony hawk's pro skater 2
281.11,,agdq2012,(None),1855,ness name,earthbound
140.00,,agdq2012,(None),2138,rane,earthbound
55.00,,agdq2012,(None),2135,pinkie,earthbound
35.00,,agdq2012,(None),2137,quote,earthbound
30.00,,agdq2012,(None),2136,pookie,earthbound
11.11,,agdq2012,(None),2133,lucas,earthbound
10.00,,agdq2012,(None),2132,ippy,earthbound
0.00,,agdq2012,(None),2131,cancer,earthbound
0.00,,agdq2012,(None),2134,money,earthbound
526.00,,agdq2012,500.00,1790,one winged angel live chorus,final fantasy vii part 2
477.16,,agdq2012,(None),1812,oot file name (8 character limit),zelda: ocarina of time
324.16,,agdq2012,(None),1915,lunk,zelda: ocarina of time
133.00,,agdq2012,(None),1916,navigatr (see comment),zelda: ocarina of time
10.00,,agdq2012,(None),1913,bobross2,zelda: ocarina of time
5.00,,agdq2012,(None),1914,horse (all caps),zelda: ocarina of time
5.00,,agdq2012,(None),1917,papajohn,zelda: ocarina of time
177.49,,agdq2012,150.00,1769,pacifist,iji
210.00,,agdq2012,100.00,1778,pacifist cathedral,serious sam: the second encounter
302.00,,agdq2012,(None),1840,paula name,earthbound
186.00,,agdq2012,(None),2033,moriga,earthbound
100.00,,agdq2012,(None),2031,butch,earthbound
11.00,,agdq2012,(None),2032,lotte,earthbound
5.00,,agdq2012,(None),2030,blue,earthbound
85.07,,agdq2012,(None),1785,play blast corps (already played  do not donate for this),final fantasy vii part 2
505.02,,agdq2012,(None),1816,pokemon game choice,pokemon red or blue
254.02,,agdq2012,(None),1930,blue,pokemon red or blue
251.00,,agdq2012,(None),1931,red,pokemon red or blue
400.00,,agdq2012,(None),1817,poo name,earthbound
355.00,,agdq2012,(None),1932,b-man,earthbound
30.00,,agdq2012,(None),1933,mojo3,earthbound
15.00,,agdq2012,(None),1934,no. 2,earthbound
364.00,,agdq2012,(None),1862,pop:sot language,prince of persia: sands of time
344.00,,agdq2012,(None),2167,french,prince of persia: sands of time
20.00,,agdq2012,(None),2168,spanish,prince of persia: sands of time
0.00,,agdq2012,(None),2166,english,prince of persia: sands of time
104.51,,agdq2012,100.00,1795,psi only,system shock 2
356.00,,agdq2012,(None),1843,red xiii name,final fantasy vii part 1
185.00,,agdq2012,(None),2037,cyanide,final fantasy vii part 1
131.00,,agdq2012,(None),2038,finalhero,final fantasy vii part 1
10.00,,agdq2012,(None),2039,meow mix,final fantasy vii part 1
10.00,,agdq2012,(None),2040,nanaki,final fantasy vii part 1
10.00,,agdq2012,(None),2041,raneine,final fantasy vii part 1
10.00,,agdq2012,(None),2042,repede,final fantasy vii part 1
851.00,,agdq2012,(None),1818,rival name (7 character limit),pokemon red or blue
350.00,,agdq2012,(None),1939,venonat,pokemon red or blue
321.00,,agdq2012,(None),1935,cancer,pokemon red or blue
105.00,,agdq2012,(None),1937,lag,pokemon red or blue
65.00,,agdq2012,(None),1938,smk,pokemon red or blue
10.00,,agdq2012,(None),1936,dscord,pokemon red or blue
317.50,,agdq2012,300.00,1775,roll up the king,we <3 katamari
818.01,,agdq2012,(None),1852,save the animals,super metroid
466.01,,agdq2012,(None),2123,kill the animals,super metroid
352.00,,agdq2012,(None),2124,save the animals,super metroid
161.00,,agdq2012,151.00,1760,sing the theme song,pokemon red or blue
385.01,,agdq2012,(None),1860,smrpg file name,super mario rpg
180.00,,agdq2012,(None),2156,cbx,super mario rpg
130.00,,agdq2012,(None),2160,lunk,super mario rpg
60.01,,agdq2012,(None),2157,elive,super mario rpg
10.00,,agdq2012,(None),2161,sweden,super mario rpg
5.00,,agdq2012,(None),2159,frezy,super mario rpg
0.00,,agdq2012,(None),2158,france,super mario rpg
248.00,,agdq2012,(None),1805,song choice for final stage,we <3 katamari
161.00,,agdq2012,(None),1869,everlasting love,we <3 katamari
21.00,,agdq2012,(None),1874,kuru kuru rock,we <3 katamari
16.00,,agdq2012,(None),1868,disco prince,we <3 katamari
13.00,,agdq2012,(None),1866,baby universe,we <3 katamari
11.00,,agdq2012,(None),1870,houston,we <3 katamari
11.00,,agdq2012,(None),1872,katamari on the rocks (arrangement),we <3 katamari
11.00,,agdq2012,(None),1873,katamari on the swing,we <3 katamari
1.00,,agdq2012,(None),1865,angel rain,we <3 katamari
1.00,,agdq2012,(None),1867,bluffing damacy,we <3 katamari
1.00,,agdq2012,(None),1871,katamari holiday,we <3 katamari
1.00,,agdq2012,(None),1875,sunbaked savanna,we <3 katamari
1128.95,,agdq2012,(None),1842,sotn character choice,castlevania: symphony of the night
663.95,,agdq2012,(None),2036,richter,castlevania: symphony of the night
465.00,,agdq2012,(None),2035,alucard,castlevania: symphony of the night
5.00,,agdq2012,(None),1841,special surprise pokemon name,pokemon red or blue
5.00,,agdq2012,(None),2034,shotgun,pokemon red or blue
367.25,,agdq2012,(None),1854,squirtle name (10 character limit),pokemon red or blue
148.00,,agdq2012,(None),2129,bilt,pokemon red or blue
129.25,,agdq2012,(None),2128,bahamut,pokemon red or blue
90.00,,agdq2012,(None),2130,malkovich,pokemon red or blue
300.00,,agdq2012,(None),1808,sunset character choice,sunset riders
295.00,,agdq2012,(None),1887,cormano (shotgun),sunset riders
5.00,,agdq2012,(None),1885,billy (pistols),sunset riders
0.00,,agdq2012,(None),1886,bob (shotgun),sunset riders
0.00,,agdq2012,(None),1888,steve (pistols),sunset riders
275.00,,agdq2012,200.00,1801,theseawolf to play demon's crest (time permitting),final fantasy vii part 2
9769.86,,agdq2012,(None),1861,tifa name,final fantasy vii part 1
5927.77,,agdq2012,(None),2164,poxnor,final fantasy vii part 1
3807.09,,agdq2012,(None),2163,esports (all caps),final fantasy vii part 1
25.00,,agdq2012,(None),2165,slappy,final fantasy vii part 1
10.00,,agdq2012,(None),2162,denied,final fantasy vii part 1
811.39,,agdq2012,(None),1838,trainer name (7 character limit),pokemon red or blue
301.11,,agdq2012,(None),2019,green,pokemon red or blue
210.00,,agdq2012,(None),2025,sda,pokemon red or blue
85.01,,agdq2012,(None),2021,pinkie,pokemon red or blue
75.02,,agdq2012,(None),2017,engmike,pokemon red or blue
40.00,,agdq2012,(None),2020,nasir,pokemon red or blue
40.00,,agdq2012,(None),2022,rane,pokemon red or blue
25.00,,agdq2012,(None),2018,flutter,pokemon red or blue
10.25,,agdq2012,(None),2027,trihex,pokemon red or blue
10.00,,agdq2012,(None),2024,rbdash,pokemon red or blue
5.00,,agdq2012,(None),2016,apljack,pokemon red or blue
5.00,,agdq2012,(None),2023,rarity,pokemon red or blue
5.00,,agdq2012,(None),2026,sparkle,pokemon red or blue
180.00,,agdq2012,100.00,1767,"unreal ""co-op""",unreal
993.00,,agdq2012,(None),1822,vincent name,final fantasy vii part 1
498.00,,agdq2012,(None),1952,sparkles,final fantasy vii part 1
388.00,,agdq2012,(None),1948,brooks,final fantasy vii part 1
70.00,,agdq2012,(None),1950,hobo joe,final fantasy vii part 1
25.00,,agdq2012,(None),1953,weiss,final fantasy vii part 1
5.00,,agdq2012,(None),1947,bill,final fantasy vii part 1
5.00,,agdq2012,(None),1949,clark,final fantasy vii part 1
2.00,,agdq2012,(None),1951,kentbuckl,final fantasy vii part 1
170.00,,agdq2012,1020.00,1783,weaponless,super c
50.00,,agdq2012,(None),1834,worst ff game,final fantasy vii part 2
45.00,,agdq2012,(None),2004,ff2,final fantasy vii part 2
5.00,,agdq2012,(None),2005,ff8,final fantasy vii part 2
0.00,,agdq2012,(None),2003,ff14,final fantasy vii part 2
826.58,,agdq2012,(None),1810,yuffie name,final fantasy vii part 1
390.00,,agdq2012,(None),1902,moose,final fantasy vii part 1
200.58,,agdq2012,(None),1905,tossgirl,final fantasy vii part 1
70.00,,agdq2012,(None),1897,dalecody,final fantasy vii part 1
50.00,,agdq2012,(None),1903,rikku,final fantasy vii part 1
40.00,,agdq2012,(None),1899,jprophet,final fantasy vii part 1
20.00,,agdq2012,(None),1904,she gone,final fantasy vii part 1
11.00,,agdq2012,(None),1898,idiot,final fantasy vii part 1
10.00,,agdq2012,(None),1895,burden,final fantasy vii part 1
10.00,,agdq2012,(None),1900,lunk,final fantasy vii part 1
10.00,,agdq2012,(None),1901,mana,final fantasy vii part 1
10.00,,agdq2012,(None),1906,yuffie,final fantasy vii part 1
5.00,,agdq2012,(None),1896,cheyenne,final fantasy vii part 1
814.82,,agdq2012,(None),1811,zelda1 file name (top two/24 character limit),zelda 1
329.82,,agdq2012,(None),1909,epsilon,zelda 1
265.00,,agdq2012,(None),1912,lunk,zelda 1
160.00,,agdq2012,(None),1911,lilgayal,zelda 1
35.00,,agdq2012,(None),1907,biggoyal (all caps  not a typo),zelda 1
20.00,,agdq2012,(None),1908,brooks cracktackle!!!!!!,zelda 1
5.00,,agdq2012,(None),1910,i am darkwing duck!!,zelda 1
2063.39,,agdq2012,(None),1839,zelda game choice,zelda: oracle of seasons/link's awakening dx
1480.39,,agdq2012,(None),2029,oracle of seasons,zelda: oracle of seasons/link's awakening dx
583.00,,agdq2012,(None),2028,link's awakening dx,zelda: oracle of seasons/link's awakening dx
0.00,,agdq2013,(None),141,Language,ratchet and clank
0.00,,agdq2013,(None),142,English,ratchet and clank
0.00,,agdq2013,(None),143,French,ratchet and clank
0.00,,agdq2013,(None),144,German,ratchet and clank
0.00,,agdq2013,(None),145,Italian,ratchet and clank
0.00,,agdq2013,(None),146,Spanish,ratchet and clank
200.00,,agdq2013,200.00,1,Any %,shadow complex
330.55,,agdq2013,250.00,2,Hand Cam,mischief makers
620.63,,agdq2013,600.00,3,100 %,super mario world 2: yoshi's island
560.00,,agdq2013,300.00,4,Shirtless Trihex,super mario world 2: yoshi's island
506.00,,agdq2013,500.00,5,DK Rap,donkey kong 64
381.05,,agdq2013,(None),147,Doors,super mario rpg
171.91,,agdq2013,(None),153,Door 6,super mario rpg
56.00,,agdq2013,(None),151,Door 4,super mario rpg
55.00,,agdq2013,(None),152,Door 5,super mario rpg
44.01,,agdq2013,(None),150,Door 3,super mario rpg
30.00,,agdq2013,(None),148,Door 1,super mario rpg
24.13,,agdq2013,(None),149,Door 2,super mario rpg
205.00,,agdq2013,(None),154,Filename,super mario rpg
100.00,,agdq2013,(None),155,0xwas,super mario rpg
50.00,,agdq2013,(None),156,ApplBapl,super mario rpg
30.00,,agdq2013,(None),157,Lee,super mario rpg
10.00,,agdq2013,(None),160,Yellow,super mario rpg
5.00,,agdq2013,(None),158,MOESHA,super mario rpg
5.00,,agdq2013,(None),159,XmasPoon,super mario rpg
5.00,,agdq2013,(None),161,ZYXXY,super mario rpg
33.51,,agdq2013,(None),162,Bike Color,trials: evolution
13.50,,agdq2013,(None),163,peach,trials: evolution
9.00,,agdq2013,(None),166,yellow,trials: evolution
6.01,,agdq2013,(None),164,red,trials: evolution
5.00,,agdq2013,(None),165,Vergil colors,trials: evolution
185.00,,agdq2013,200.00,7,Land of the Livid Dead,rayman or rayman origins
2225.63,,agdq2013,(None),167,Rayman vs Rayman Origins,rayman or rayman origins
1255.32,,agdq2013,(None),168,Rayman,rayman or rayman origins
970.31,,agdq2013,(None),169,Rayman Origins,rayman or rayman origins
300.00,,agdq2013,300.00,8,Good Ending,sonic cd
679.99,,agdq2013,(None),170,Soundtrack,sonic cd
544.99,,agdq2013,(None),172,US,sonic cd
135.00,,agdq2013,(None),171,JP,sonic cd
227.50,,agdq2013,200.00,9,Blindfolded,sonic 2
300.50,,agdq2013,(None),173,Character,sonic 2
168.00,,agdq2013,(None),174,Knuckles,sonic 2
132.50,,agdq2013,(None),175,Sonic,sonic 2
